FID,OSREF,COUNTRY,Year,Shape_Leng,Field,Current_Ye,Country_Si,F_year,Shape__Area,Shape__Length
1052,NO09,Scotland,0,40000,0, ,Scotland,,100000000,40000
1053,NJ00,Scotland,0,40000,0, ,Scotland,,100000000,40000
1054,NJ01,Scotland,0,40000,0, ,Scotland,,100000000,40000
1055,NJ02,Scotland,0,40000,0, ,Scotland,,100000000,40000
1056,NJ03,Scotland,0,40000,0, ,Scotland,,100000000,40000
1057,NJ04,Scotland,0,40000,0, ,Scotland,,100000000,40000
1058,NJ05,Scotland,2022,40000,0, ,Scotland,2022/01/01 00:00:00+00,100000000,40000
1059,NJ06,Scotland,2020,40000,0, ,Scotland,2020/01/01 00:00:00+00,100000000,40000
1060,ND01,Scotland,0,40000,0, ,Scotland,,100000000,40000
1061,ND02,Scotland,0,40000,0, ,Scotland,,100000000,40000
1062,ND03,Scotland,0,40000,0, ,Scotland,,100000000,40000
1063,ND04,Scotland,0,40000,0, ,Scotland,,100000000,40000
1064,ND05,Scotland,0,40000,0, ,Scotland,,100000000,40000
1065,ND06,Scotland,0,40000,0, ,Scotland,,100000000,40000
1066,ND07,Scotland,0,40000,0, ,Scotland,,100000000,40000
1067,SY18,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1068,SY19,England,0,40000,0, ,England,,100000000,40000
1069,ST10,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1070,ST11,England,2017,40000,0, ,England,2017/01/01 00:00:00+00,100000000,40000
1071,ST12,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1072,ST13,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1073,ST14,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1074,ST16,Wales,2019,40000,0, ,Wales,2019/01/01 00:00:00+00,100000000,40000
1075,ST17,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1076,ST18,Wales,2015,40000,0, ,Wales,2015/01/01 00:00:00+00,100000000,40000
1077,ST19,Wales,2015,40000,0, ,Wales,2015/01/01 00:00:00+00,100000000,40000
1078,SO10,Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1079,SO11,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1080,SO12,Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1081,SO13,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1082,SO14,Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1083,SO15,Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1084,SO16,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1085,SO17,England/Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1086,SO18,England/Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1087,SO19,Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1088,SJ10,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1089,SJ11,Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1090,SJ12,Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1091,SJ13,Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1092,SJ14,Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1093,SJ15,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1094,SJ16,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1095,SJ17,Wales,2019,40000,0, ,Wales,2019/01/01 00:00:00+00,100000000,40000
1096,SJ18,England/Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1097,SD16,England,0,40000,0, ,England,,100000000,40000
1098,SD17,England,0,40000,0, ,England,,100000000,40000
1099,SD18,England,0,40000,0, ,England,,100000000,40000
1100,SD19,England,0,40000,0, ,England,,100000000,40000
1101,NY10,England,2018,40000,0, ,England,2018/01/01 00:00:00+00,100000000,40000
1102,NY11,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1103,NY12,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1104,NY13,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1105,NY14,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1106,NY15,England/Scotland,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1107,NY16,England/Scotland,2019,40000,0, ,Scotland,2019/01/01 00:00:00+00,100000000,40000
1108,NY17,Scotland,2022,40000,0, ,Scotland,2022/01/01 00:00:00+00,100000000,40000
1109,NY18,Scotland,0,40000,0, ,Scotland,,100000000,40000
1110,NY19,Scotland,0,40000,0, ,Scotland,,100000000,40000
1111,NT10,Scotland,0,40000,0, ,Scotland,,100000000,40000
1112,NT11,Scotland,0,40000,0, ,Scotland,,100000000,40000
1113,NT12,Scotland,0,40000,0, ,Scotland,,100000000,40000
1114,NT13,Scotland,2020,40000,0, ,Scotland,2020/01/01 00:00:00+00,100000000,40000
1115,NT14,Scotland,0,40000,0, ,Scotland,,100000000,40000
1116,NT15,Scotland,2020,40000,0, ,Scotland,2020/01/01 00:00:00+00,100000000,40000
1117,NT16,Scotland,0,40000,0, ,Scotland,,100000000,40000
1118,NT17,Scotland,2014,40000,0, ,Scotland,2014/01/01 00:00:00+00,100000000,40000
1119,NT18,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1120,NT19,Scotland,2014,40000,0, ,Scotland,2014/01/01 00:00:00+00,100000000,40000
1121,NO10,Scotland,2014,40000,0, ,Scotland,2014/01/01 00:00:00+00,100000000,40000
1122,NO11,Scotland,2014,40000,0, ,Scotland,2014/01/01 00:00:00+00,100000000,40000
1123,NO12,Scotland,2014,40000,0, ,Scotland,2014/01/01 00:00:00+00,100000000,40000
1124,NO13,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1125,NO14,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1126,NO15,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1127,NO16,Scotland,0,40000,0, ,Scotland,,100000000,40000
1128,NO17,Scotland,0,40000,0, ,Scotland,,100000000,40000
1129,NO18,Scotland,0,40000,0, ,Scotland,,100000000,40000
1130,NO19,Scotland,0,40000,0, ,Scotland,,100000000,40000
1131,NJ10,Scotland,0,40000,0, ,Scotland,,100000000,40000
1132,NJ11,Scotland,0,40000,0, ,Scotland,,100000000,40000
1133,NJ12,Scotland,0,40000,0, ,Scotland,,100000000,40000
1134,NJ13,Scotland,2022,40000,0, ,Scotland,2022/01/01 00:00:00+00,100000000,40000
1135,NJ14,Scotland,0,40000,0, ,Scotland,,100000000,40000
1136,NJ15,Scotland,0,40000,0, ,Scotland,,100000000,40000
1137,NJ16,Scotland,2022,40000,0, ,Scotland,2022/01/01 00:00:00+00,100000000,40000
1138,NJ17,Scotland,0,40000,0, ,Scotland,,100000000,40000
1139,ND12,Scotland,0,40000,0, ,Scotland,,100000000,40000
1140,ND13,Scotland,0,40000,0, ,Scotland,,100000000,40000
1141,ND14,Scotland,0,40000,0, ,Scotland,,100000000,40000
1142,ND15,Scotland,2019,40000,0, ,Scotland,2019/01/01 00:00:00+00,100000000,40000
1143,ND16,Scotland,0,40000,0, ,Scotland,,100000000,40000
1144,ND19,Scotland,0,40000,0, ,Scotland,,100000000,40000
1145,HY10,Scotland,0,40000,0, ,Scotland,,100000000,40000
1146,SY28,England,0,40000,0, ,England,,100000000,40000
1147,SY29,England,2021,40000,0, ,England,2021/01/01 00:00:00+00,100000000,40000
1148,ST20,England,0,40000,0, ,England,,100000000,40000
1149,ST21,England,0,40000,0, ,England,,100000000,40000
1150,ST22,England,0,40000,0, ,England,,100000000,40000
1151,ST23,England,0,40000,0, ,England,,100000000,40000
1152,ST24,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1153,ST25,England,0,40000,0, ,England,,100000000,40000
1154,ST26,England/Wales,0,40000,0, ,Wales,,100000000,40000
1155,ST27,Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1156,ST28,Wales,2015,40000,0, ,Wales,2015/01/01 00:00:00+00,100000000,40000
1157,ST29,Wales,2015,40000,0, ,Wales,2015/01/01 00:00:00+00,100000000,40000
1158,SO20,Wales,2015,40000,0,YES,Wales,2015/01/01 00:00:00+00,100000000,40000
1159,SO21,Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1160,SO22,England/Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1161,SO23,England/Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1162,SO24,England/Wales,2017,40000,0, ,England,2017/01/01 00:00:00+00,100000000,40000
1163,SO25,England/Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1164,SO26,England/Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1165,SO27,England/Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1166,SO28,England/Wales,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1167,SO29,England/Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1168,SJ20,England/Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1169,SJ21,England/Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1170,SJ22,England/Wales,2018,40000,0,YES,England,2018/01/01 00:00:00+00,100000000,40000
1171,SJ23,England/Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1172,SJ24,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1173,SJ25,Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1174,SJ26,Wales,2015,40000,0, ,Wales,2015/01/01 00:00:00+00,100000000,40000
1175,SJ27,England/Wales,2019,40000,0, ,Wales,2019/01/01 00:00:00+00,100000000,40000
1176,SJ28,England/Wales,2018,40000,0, ,England,2018/01/01 00:00:00+00,100000000,40000
1177,SJ29,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1178,SD20,England,2018,40000,0, ,England,2018/01/01 00:00:00+00,100000000,40000
1179,SD21,England,0,40000,0, ,England,,100000000,40000
1180,SD26,England,0,40000,0, ,England,,100000000,40000
1181,SD27,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1182,SD28,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1183,SD29,England,2017,40000,0, ,England,2017/01/01 00:00:00+00,100000000,40000
1184,NY20,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1185,NY21,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1186,NY22,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1187,NY23,England,2017,40000,0, ,England,2017/01/01 00:00:00+00,100000000,40000
1188,NY24,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1189,NY25,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1190,NY26,England/Scotland,2019,40000,0, ,Scotland,2019/01/01 00:00:00+00,100000000,40000
1191,NY27,Scotland,2021,40000,0, ,Scotland,2021/01/01 00:00:00+00,100000000,40000
1192,NY28,Scotland,0,40000,0, ,Scotland,,100000000,40000
1193,NY29,Scotland,0,40000,0, ,Scotland,,100000000,40000
1194,NT20,Scotland,0,40000,0, ,Scotland,,100000000,40000
1195,NT21,Scotland,0,40000,0, ,Scotland,,100000000,40000
1196,NT22,Scotland,0,40000,0, ,Scotland,,100000000,40000
1197,NT23,Scotland,2017,40000,0, ,Scotland,2017/01/01 00:00:00+00,100000000,40000
1198,NT24,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1199,NT25,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1200,NT26,Scotland,2014,40000,0, ,Scotland,2014/01/01 00:00:00+00,100000000,40000
1201,NT27,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1202,NT28,Scotland,2012,40000,0, ,Scotland,2012/01/01 00:00:00+00,100000000,40000
1203,NT29,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1204,NO20,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1205,NO21,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1206,NO22,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1207,NO23,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1208,NO24,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1209,NO25,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1210,NO26,Scotland,0,40000,0, ,Scotland,,100000000,40000
1211,NO27,Scotland,0,40000,0, ,Scotland,,100000000,40000
1212,NO28,Scotland,0,40000,0, ,Scotland,,100000000,40000
1213,NO29,Scotland,0,40000,0, ,Scotland,,100000000,40000
1214,NJ20,Scotland,0,40000,0, ,Scotland,,100000000,40000
1215,NJ21,Scotland,0,40000,0, ,Scotland,,100000000,40000
1216,NJ22,Scotland,0,40000,0, ,Scotland,,100000000,40000
1217,NJ23,Scotland,0,40000,0, ,Scotland,,100000000,40000
1218,NJ24,Scotland,0,40000,0, ,Scotland,,100000000,40000
1219,NJ25,Scotland,2017,40000,0, ,Scotland,2017/01/01 00:00:00+00,100000000,40000
1220,NJ26,Scotland,2022,40000,0, ,Scotland,2022/01/01 00:00:00+00,100000000,40000
1221,NJ27,Scotland,0,40000,0, ,Scotland,,100000000,40000
1222,ND23,Scotland,0,40000,0, ,Scotland,,100000000,40000
1223,ND24,Scotland,0,40000,0, ,Scotland,,100000000,40000
1224,ND25,Scotland,0,40000,0, ,Scotland,,100000000,40000
1225,ND26,Scotland,0,40000,0, ,Scotland,,100000000,40000
1226,ND27,Scotland,0,40000,0, ,Scotland,,100000000,40000
1227,ND28,Scotland,0,40000,0, ,Scotland,,100000000,40000
1228,ND29,Scotland,0,40000,0, ,Scotland,,100000000,40000
1229,HY20,Scotland,0,40000,0, ,Scotland,,100000000,40000
1230,HY21,Scotland,0,40000,0, ,Scotland,,100000000,40000
1231,HY22,Scotland,0,40000,0, ,Scotland,,100000000,40000
1232,HY23,Scotland,0,40000,0, ,Scotland,,100000000,40000
1233,SY38,England,0,40000,0, ,England,,100000000,40000
1234,SY39,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1235,ST30,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1236,ST31,England,0,40000,0, ,England,,100000000,40000
1237,ST32,England,0,40000,0, ,England,,100000000,40000
1238,ST33,England,0,40000,0, ,England,,100000000,40000
1239,ST34,England,0,40000,0, ,England,,100000000,40000
1240,ST35,England,0,40000,0, ,England,,100000000,40000
1241,ST36,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1242,ST37,England/Wales,0,40000,0, ,England,,100000000,40000
1243,ST38,Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1244,ST39,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1245,SO30,Wales,2014,40000,0, ,Wales,2014/01/01 00:00:00+00,100000000,40000
1246,SO31,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1247,SO32,England/Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1248,SO33,England,2017,40000,0, ,England,2017/01/01 00:00:00+00,100000000,40000
1249,SO34,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1250,SO35,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1251,SO36,England/Wales,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1252,SO37,England/Wales,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1253,SO38,England/Wales,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1254,SO39,England/Wales,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1255,SJ30,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1256,SJ31,England/Wales,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1257,SJ32,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1258,SJ33,England/Wales,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1259,SJ34,England/Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1260,SJ35,England/Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1261,SJ36,England/Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1262,SJ37,England/Wales,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1263,SJ38,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1264,SJ39,England,2018,40000,0, ,England,2018/01/01 00:00:00+00,100000000,40000
1265,SD30,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1266,SD31,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1267,SD32,England,2014,40000,0, ,England,2014/01/01 00:00:00+00,100000000,40000
1268,SD33,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1269,SD34,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1270,SD35,England,0,40000,0, ,England,,100000000,40000
1271,SD36,England,0,40000,0, ,England,,100000000,40000
1272,SD37,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1273,SD38,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1274,SD39,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1275,NY30,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1276,NY31,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1277,NY32,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1278,NY33,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1279,NY34,England,2019,40000,0, ,England,2019/01/01 00:00:00+00,100000000,40000
1280,NY35,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1281,NY36,England/Scotland,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1282,NY37,England/Scotland,2019,40000,0, ,Scotland,2019/01/01 00:00:00+00,100000000,40000
1283,NY38,Scotland,0,40000,0, ,Scotland,,100000000,40000
1284,NY39,Scotland,0,40000,0, ,Scotland,,100000000,40000
1285,NT30,Scotland,0,40000,0, ,Scotland,,100000000,40000
1286,NT31,Scotland,0,40000,0, ,Scotland,,100000000,40000
1287,NT32,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1288,NT33,Scotland,2017,40000,0, ,Scotland,2017/01/01 00:00:00+00,100000000,40000
1289,NT34,Scotland,0,40000,0, ,Scotland,,100000000,40000
1290,NT35,Scotland,0,40000,0, ,Scotland,,100000000,40000
1291,NT36,Scotland,2018,40000,0, ,Scotland,2018/01/01 00:00:00+00,100000000,40000
1292,NT37,Scotland,2020,40000,0, ,Scotland,2020/01/01 00:00:00+00,100000000,40000
1293,NT39,Scotland,0,40000,0, ,Scotland,,100000000,40000
1294,NO30,Scotland,2013,40000,0, ,Scotland,2013/01/01 00:00:00+00,100000000,40000
1295,NO31,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1296,NO33,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1297,NO34,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1298,NO35,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1299,NO36,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1300,NO37,Scotland,0,40000,0, ,Scotland,,100000000,40000
1301,NO38,Scotland,0,40000,0, ,Scotland,,100000000,40000
1302,NO39,Scotland,0,40000,0, ,Scotland,,100000000,40000
1303,NJ30,Scotland,0,40000,0, ,Scotland,,100000000,40000
1304,NJ31,Scotland,0,40000,0, ,Scotland,,100000000,40000
1305,NJ32,Scotland,0,40000,0, ,Scotland,,100000000,40000
1306,NJ33,Scotland,0,40000,0, ,Scotland,,100000000,40000
1307,NJ34,Scotland,0,40000,0, ,Scotland,,100000000,40000
1308,NJ35,Scotland,2015,40000,0, ,Scotland,2015/01/01 00:00:00+00,100000000,40000
1309,NJ36,Scotland,2012,40000,0, ,Scotland,2012/01/01 00:00:00+00,100000000,40000
1310,ND33,Scotland,0,40000,0, ,Scotland,,100000000,40000
1311,ND34,Scotland,0,40000,0, ,Scotland,,100000000,40000
1312,ND35,Scotland,0,40000,0, ,Scotland,,100000000,40000
1313,ND36,Scotland,0,40000,0, ,Scotland,,100000000,40000
1314,ND37,Scotland,0,40000,0, ,Scotland,,100000000,40000
1315,HY30,Scotland,0,40000,0, ,Scotland,,100000000,40000
1316,HY31,Scotland,0,40000,0, ,Scotland,,100000000,40000
1317,HY32,Scotland,0,40000,0, ,Scotland,,100000000,40000
1318,HY33,Scotland,0,40000,0, ,Scotland,,100000000,40000
1319,HY34,Scotland,0,40000,0, ,Scotland,,100000000,40000
1320,HY35,Scotland,0,40000,0, ,Scotland,,100000000,40000
1321,SY48,England,0,40000,0, ,England,,100000000,40000
1322,SY49,England,0,40000,0, ,England,,100000000,40000
1323,ST40,England,0,40000,0, ,England,,100000000,40000
1324,ST41,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1325,ST42,England,0,40000,0, ,England,,100000000,40000
1326,ST43,England,0,40000,0, ,England,,100000000,40000
1327,ST44,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1328,ST45,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1329,ST46,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1330,ST47,England/Wales,2015,40000,0,YES,England,2015/01/01 00:00:00+00,100000000,40000
1331,ST48,Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1332,ST49,Wales,2018,40000,0, ,Wales,2018/01/01 00:00:00+00,100000000,40000
1333,SO40,Wales,2016,40000,0, ,Wales,2016/01/01 00:00:00+00,100000000,40000
1334,SO41,England/Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1335,SO42,England/Wales,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1336,SO43,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1337,SO44,England,2015,40000,0, ,England,2015/01/01 00:00:00+00,100000000,40000
1338,SO45,England,2017,40000,0, ,England,2017/01/01 00:00:00+00,100000000,40000
1339,SO46,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1340,SO47,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1341,SO48,England,2017,40000,0, ,England,2017/01/01 00:00:00+00,100000000,40000
1342,SO49,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1343,SJ40,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1344,SJ41,England,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1345,SJ42,England,2018,40000,0, ,England,2018/01/01 00:00:00+00,100000000,40000
1346,SJ43,England/Wales,2016,40000,0, ,England,2016/01/01 00:00:00+00,100000000,40000
1347,SJ44,England/Wales,2017,40000,0, ,Wales,2017/01/01 00:00:00+00,100000000,40000
1348,SJ45,England/Wales,2018,40000,0, ,England,2018/01/01 00:00:00+00,100000000,40000
1349,SJ46,England,2018,40000,0, ,England,2018/01/01 00:00:00+00,100000000,40000
